id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team
336,Conor Townsend,40,1.4,1,1.0,0.3,a,0.0,DEF,IPS
337,Sam Szmodics,58,23.0,22,2.4,3.0,a,1.14,MID,IPS
338,Jens Cajuste,45,5.2,5,1.7,0.7,a,1.06,MID,IPS
339,Dara O'Shea,40,18.2,10,1.7,0.3,a,1.05,DEF,IPS
340,Jack Clarke,55,15.8,12,1.7,1.3,a,0.85,MID,IPS
341,Chiedozie Ogbene,50,6.4,7,1.4,0.7,d,1.14,MID,IPS
342,Facundo Buonanotte,51,54.7,36,4.5,6.3,a,0.98,MID,LEI
343,Jordan Ayew,52,20.1,15,1.7,2.7,a,0.86,MID,LEI
344,Odsonne Edouard,53,7.8,6,1.2,0.3,a,0.65,FWD,LEI
345,Boubakary Soumaré,44,0.3,1,0.3,0.0,a,0.0,MID,LEI
346,Tom Cannon,45,0.0,0,0.0,0.0,u,0.0,FWD,LEI
347,Hamza Choudhury,44,0.3,1,1.0,0.0,d,0.0,MID,LEI
348,Conor Coady,40,0.2,0,0.0,0.0,a,0.0,DEF,LEI
349,Patson Daka,48,0.0,0,0.0,0.0,i,0.0,FWD,LEI
350,Bobby De Cordova-Reid,52,4.3,8,1.3,0.7,a,1.13,MID,LEI
351,Wout Faes,42,32.5,20,2.2,2.7,a,1.0,DEF,LEI
352,Michael Golding,44,0.0,0,0.0,0.0,a,0.0,MID,LEI
353,Mads Hermansen,45,33.9,25,2.8,3.3,a,1.0,GKP,LEI
354,Daniel Iversen,40,0.0,0,0.0,0.0,a,0.0,GKP,LEI
355,James Justin,46,37.6,31,3.4,4.0,a,1.0,DEF,LEI
356,Victor Kristiansen,45,28.3,12,1.5,2.0,d,1.06,DEF,LEI
357,Wanya Marçal-Madivádua,45,0.0,0,0.0,0.0,u,0.0,MID,LEI
358,Stephy Mavididi,53,34.1,28,3.1,2.0,a,1.0,MID,LEI
359,Kasey McAteer,48,1.1,3,1.0,0.0,a,0.0,MID,LEI
360,Wilfred Ndidi,50,44.4,27,3.0,2.0,a,1.04,MID,LEI
361,Caleb Okoli,40,23.7,13,1.9,3.0,a,1.0,DEF,LEI
362,Ricardo Barbosa Pereira,43,1.2,0,0.0,0.0,a,1.34,DEF,LEI
363,Harry Souttar,40,0.0,0,0.0,0.0,u,0.0,DEF,LEI
364,Jakub Stolarczyk,40,0.0,0,0.0,0.0,i,0.0,GKP,LEI
365,Luke Thomas,39,0.0,0,0.0,0.0,a,0.0,DEF,LEI
366,Jamie Vardy,57,40.4,38,4.2,5.3,a,1.08,FWD,LEI
367,Jannik Vestergaard,40,4.5,2,1.0,0.0,a,1.0,DEF,LEI
368,Danny Ward,40,0.0,0,0.0,0.0,a,0.0,GKP,LEI
369,Harry Winks,45,33.3,18,2.2,2.3,a,0.93,MID,LEI
370,Oliver Skipp,49,10.6,9,1.5,1.3,a,1.12,MID,LEI
371,Abdul Fatawu,54,27.6,22,2.4,2.3,a,0.91,MID,LEI
372,Will Alves,45,0.0,0,0.0,0.0,a,0.0,MID,LEI
373,Ben Nelson,40,0.0,0,0.0,0.0,u,0.0,DEF,LEI
374,Bilal El Khannouss,49,8.7,6,1.2,1.0,a,1.08,MID,LEI
375,Alisson Ramses Becker,54,12.6,35,5.8,3.3,i,1.02,GKP,LIV
376,Trent Alexander-Arnold,70,46.6,44,4.9,3.7,a,1.08,DEF,LIV
377,Stefan Bajčetić Maquieira,45,0.0,0,0.0,0.0,u,0.0,MID,LIV
378,Conor Bradley,47,7.6,4,1.0,0.0,d,0.0,DEF,LIV
379,Bobby Clark,45,0.0,0,0.0,0.0,u,0.0,MID,LIV
380,Darwin Núñez Ribeiro,71,16.7,14,2.3,1.7,a,0.64,FWD,LIV
381,Diogo Teixeira da Silva,73,31.6,35,5.0,3.0,i,1.28,MID,LIV
382,Ben Doak,45,0.0,0,0.0,0.0,u,0.0,MID,LIV
383,Harvey Elliott,52,0.4,1,1.0,0.0,i,0.0,MID,LIV
384,Endo Wataru,47,1.3,3,1.0,0.7,a,0.0,MID,LIV
385,Cody Gakpo,71,21.0,12,1.3,2.3,a,0.6,FWD,LIV
386,Joe Gomez,48,1.1,2,1.0,0.3,a,0.0,DEF,LIV
387,Ryan Gravenberch,50,23.6,22,2.4,2.3,a,1.0,MID,LIV
388,Curtis Jones,53,24.6,21,3.5,6.0,a,0.85,MID,LIV
389,Caoimhin Kelleher,44,7.0,12,4.0,1.0,a,1.0,GKP,LIV
390,Ibrahima Konaté,53,27.6,39,4.3,2.7,a,0.96,DEF,LIV
391,Luis Díaz,78,65.3,60,6.7,2.3,a,1.18,MID,LIV
392,Mohamed Salah,127,107.8,84,9.3,8.3,a,1.03,MID,LIV
393,Alexis Mac Allister,62,30.7,16,1.8,0.3,a,1.15,MID,LIV
394,James McConnell,44,0.0,0,0.0,0.0,a,0.0,MID,LIV
395,Tyler Morton,44,0.0,0,0.0,0.0,a,0.0,MID,LIV
396,Nathaniel Phillips,40,0.0,0,0.0,0.0,u,0.0,DEF,LIV
397,Jarell Quansah,40,1.6,1,1.0,0.0,a,2.0,DEF,LIV
398,Rhys Williams,40,0.0,0,0.0,0.0,u,0.0,DEF,LIV
399,Andrew Robertson,60,33.3,31,3.4,1.3,a,1.08,DEF,LIV
400,Dominik Szoboszlai,64,38.6,24,2.7,1.0,a,0.96,MID,LIV
401,Konstantinos Tsimikas,46,4.2,10,2.0,2.3,a,0.65,DEF,LIV
402,Virgil van Dijk,61,33.2,45,5.0,5.7,a,1.0,DEF,LIV
403,Federico Chiesa,68,1.6,1,1.0,0.0,d,0.0,MID,LIV
404,Vítezslav Jaros,40,0.9,1,1.0,0.3,a,0.0,GKP,LIV
405,Harvey Davies,40,0.0,0,0.0,0.0,a,0.0,GKP,LIV
406,Manuel Akanji,55,32.7,22,2.8,2.7,d,1.04,DEF,MCI
407,Nathan Aké,53,0.4,1,1.0,0.0,a,0.0,DEF,MCI
408,Bernardo Veiga de Carvalho e Silva,65,68.9,30,3.3,3.7,a,0.99,MID,MCI
409,Oscar Bobb,47,0.0,0,0.0,0.0,i,0.0,MID,MCI
410,Scott Carson,40,0.0,0,0.0,0.0,a,0.0,GKP,MCI
411,Kevin De Bruyne,94,42.7,18,4.5,0.0,i,1.01,MID,MCI
412,Jérémy Doku,63,36.5,21,3.0,3.7,i,1.13,MID,MCI
413,Ederson Santana de Moraes,55,18.9,29,3.2,2.7,a,1.0,GKP,MCI
414,Phil Foden,93,31.4,12,2.0,3.0,a,0.64,MID,MCI
415,Jack Grealish,64,39.8,15,2.1,1.0,i,1.05,MID,MCI
416,Joško Gvardiol,62,58.2,42,4.7,6.7,d,0.94,DEF,MCI
417,Erling Haaland,154,106.6,75,8.3,3.3,a,1.0,FWD,MCI
418,Julián Álvarez,70,0.0,0,0.0,0.0,u,0.0,FWD,MCI
419,João Cavaco Cancelo,53,0.0,0,0.0,0.0,u,0.0,DEF,MCI
420,Mateo Kovačić,56,46.2,40,4.4,6.3,a,1.03,MID,MCI
421,Rico Lewis,48,28.4,29,3.6,4.0,a,1.08,DEF,MCI
422,Matheus Luiz Nunes,49,14.0,14,2.3,2.7,a,0.82,MID,MCI
423,James McAtee,47,0.3,1,1.0,0.0,a,0.0,MID,MCI
424,Stefan Ortega Moreno,53,0.0,0,0.0,0.0,a,0.0,GKP,MCI
425,Rodrigo 'Rodri' Hernandez,63,2.8,2,1.0,0.0,i,1.38,MID,MCI
426,Rúben Gato Alves Dias,55,31.1,19,2.1,3.3,a,0.99,DEF,MCI
427,John Stones,53,17.6,20,3.3,3.7,a,0.76,DEF,MCI
428,Kyle Walker,52,15.7,7,1.4,0.3,i,0.94,DEF,MCI
429,Sávio 'Savinho' Moreira de Oliveira,65,54.7,26,3.7,2.3,d,1.19,MID,MCI
430,Nico O'Reilly,50,0.0,0,0.0,0.0,a,0.0,MID,MCI
431,Ilkay Gündogan,65,36.0,13,1.6,1.7,a,0.96,MID,MCI
432,Issa Kaboré,45,0.0,0,0.0,0.0,u,0.0,DEF,MCI
433,Amad Diallo,49,40.8,21,3.0,0.3,a,0.97,MID,MUN
434,Antony Matheus dos Santos,57,2.8,2,1.0,0.3,d,0.0,MID,MUN
435,Bruno Borges Fernandes,82,48.8,23,2.6,3.3,a,1.08,MID,MUN
436,Altay Bayindir,44,0.0,0,0.0,0.0,a,0.0,GKP,MUN
437,Carlos Henrique Casimiro,48,43.8,21,2.6,4.3,a,0.99,MID,MUN
438,Diogo Dalot Teixeira,51,33.9,37,4.1,2.7,a,1.0,DEF,MUN
439,Christian Eriksen,54,29.3,13,1.9,2.0,d,1.05,MID,MUN
440,Jonny Evans,44,4.7,12,3.0,3.3,a,0.9,DEF,MUN
441,Alejandro Garnacho,63,54.0,32,3.6,5.0,a,0.92,MID,MUN
442,Hannibal Mejbri,45,0.0,0,0.0,0.0,u,0.0,MID,MUN
443,Tom Heaton,40,0.0,0,0.0,0.0,a,0.0,GKP,MUN
444,Rasmus Højlund,69,13.8,14,2.8,4.0,a,1.05,FWD,MUN
445,Victor Lindelöf,43,2.2,2,0.7,0.7,a,0.0,DEF,MUN
446,Harry Maguire,49,6.7,8,1.6,0.0,d,1.12,DEF,MUN
447,Kobbie Mainoo,52,15.6,13,1.9,0.7,d,1.1,MID,MUN
448,Tyrell Malacia,44,0.0,0,0.0,0.0,d,0.0,DEF,MUN
449,Lisandro Martínez,44,26.0,22,2.8,1.0,a,1.02,DEF,MUN
450,Scott McTominay,49,0.9,2,1.0,0.0,u,0.0,MID,MUN
451,Mason Mount,63,10.8,3,1.0,0.0,d,1.25,MID,MUN
452,André Onana,50,22.7,42,4.7,3.0,a,1.0,GKP,MUN
453,Facundo Pellistri Rebollo,50,0.0,0,0.0,0.0,u,0.0,MID,MUN
454,Marcus Rashford,69,41.8,27,3.0,3.0,a,1.15,MID,MUN
455,Luke Shaw,49,0.0,0,0.0,0.0,i,0.0,DEF,MUN
456,Joshua Zirkzee,67,33.0,21,2.3,2.0,a,0.88,FWD,MUN
457,Leny Yoro,43,0.0,0,0.0,0.0,d,0.0,DEF,MUN
458,Matthijs de Ligt,50,33.2,27,3.0,1.0,a,0.93,DEF,MUN
459,Noussair Mazraoui,46,25.2,29,3.2,1.3,a,1.12,DEF,MUN
460,Toby Collyer,45,2.9,1,1.0,0.0,a,0.0,MID,MUN
461,Ethan Wheatley,45,0.0,0,0.0,0.0,a,0.0,FWD,MUN
462,Manuel Ugarte,49,2.6,4,1.0,0.3,a,0.87,MID,MUN
463,Jack Fletcher,45,0.0,0,0.0,0.0,a,0.0,MID,MUN
464,Harry Amass,40,0.0,0,0.0,0.0,a,0.0,DEF,MUN
465,Alex Murphy,40,0.0,0,0.0,0.0,a,0.0,DEF,NEW
466,Miguel Almirón Rejala,56,5.3,6,1.2,1.3,a,0.88,MID,NEW
467,Harvey Barnes,65,42.9,41,4.6,2.0,a,0.95,MID,NEW
468,Sven Botman,44,0.0,0,0.0,0.0,i,0.0,DEF,NEW
469,Bruno Guimarães Rodriguez Moura,62,32.6,23,2.6,2.3,a,1.01,MID,NEW
470,Dan Burn,44,24.5,20,2.2,3.3,a,1.0,DEF,NEW
471,Martin Dúbravka,43,0.0,0,0.0,0.0,a,0.0,GKP,NEW
472,Anthony Gordon,72,62.2,31,3.9,1.0,a,1.05,MID,NEW
473,Lewis Hall,43,38.6,22,2.4,3.3,a,0.89,DEF,NEW
474,Isaac Hayden,45,0.0,0,0.0,0.0,a,0.0,MID,NEW
475,Alexander Isak,83,46.3,27,3.9,2.7,a,1.08,FWD,NEW
476,Jacob Murphy,51,26.4,19,2.1,2.0,d,1.09,MID,NEW
477,Joelinton Cássio Apolinário de Lira,60,40.8,23,2.6,2.3,a,1.09,MID,NEW
478,Lloyd Kelly,43,7.9,9,1.5,0.3,a,1.32,DEF,NEW
479,Emil Krafth,44,6.6,10,3.3,0.0,a,0.75,DEF,NEW
480,Garang Kuol,45,0.0,0,0.0,0.0,a,0.0,MID,NEW
481,Jamaal Lascelles,45,0.0,0,0.0,0.0,i,0.0,DEF,NEW
482,Jamal Lewis,40,0.0,0,0.0,0.0,u,0.0,DEF,NEW
483,Tino Livramento,45,15.1,18,2.0,1.3,a,1.02,DEF,NEW
484,Sean Longstaff,47,7.6,10,1.2,0.7,a,1.09,MID,NEW
485,Lewis Miley,50,0.0,0,0.0,0.0,a,0.0,MID,NEW
486,Odysseas Vlachodimos,44,0.0,0,0.0,0.0,a,0.0,GKP,NEW
487,Nick Pope,50,28.8,36,4.0,3.7,a,1.0,GKP,NEW
488,John Ruddy,40,0.0,0,0.0,0.0,a,0.0,GKP,NEW
489,Fabian Schär,54,18.5,15,2.1,2.3,a,1.11,DEF,NEW
490,Matt Targett,40,0.0,0,0.0,0.0,d,0.0,DEF,NEW
491,Sandro Tonali,55,17.7,10,1.4,2.0,a,0.99,MID,NEW
492,Kieran Trippier,56,12.1,13,2.6,2.7,i,0.97,DEF,NEW
493,Joe White,45,0.0,0,0.0,0.0,u,0.0,MID,NEW
494,Joe Willock,48,15.3,10,1.4,1.0,a,0.47,MID,NEW
495,Callum Wilson,69,0.0,0,0.0,0.0,i,0.0,FWD,NEW
496,Miodrag Pivaš,40,0.0,0,0.0,0.0,u,0.0,DEF,NEW
497,William Osula,50,0.3,3,1.0,0.7,a,0.0,FWD,NEW
498,Álex Moreno Lopera,44,13.7,17,2.8,3.0,a,1.24,DEF,NFO
499,Ola Aina,46,23.7,32,3.6,3.3,a,1.05,DEF,NFO
500,Elliot Anderson,50,42.6,24,2.7,3.0,d,1.27,MID,NFO
501,Taiwo Awoniyi,56,5.0,6,1.0,0.7,a,0.96,FWD,NFO
502,Willy Boly,43,4.9,3,1.5,0.0,a,0.99,DEF,NFO
503,Josh Bowler,45,0.0,0,0.0,0.0,u,0.0,MID,NFO
504,Carlos Miguel dos Santos Pereira,43,0.0,0,0.0,0.0,a,0.0,GKP,NFO
505,Eric da Silva Moreira,45,0.0,0,0.0,0.0,a,0.0,MID,NFO
506,Danilo dos Santos de Oliveira,47,0.0,1,1.0,0.0,i,6.43,MID,NFO
507,Emmanuel Dennis,49,0.0,0,0.0,0.0,a,0.0,FWD,NFO
508,Nicolás Domínguez,48,15.4,7,1.0,1.3,a,1.02,MID,NFO
509,Anthony Elanga,52,29.7,17,1.9,2.0,a,1.09,MID,NFO
510,Morgan Gibbs-White,63,42.2,17,2.8,0.7,d,1.07,MID,NFO
511,Callum Hudson-Odoi,54,45.6,27,3.0,2.3,a,0.99,MID,NFO
512,Alex Mighten,45,0.0,0,0.0,0.0,u,0.0,MID,NFO
513,Murillo Santiago Costa dos Santos,45,32.1,31,3.4,4.0,a,1.0,DEF,NFO
514,Neco Williams,44,21.7,13,1.4,0.7,a,0.73,DEF,NFO
515,Omar Richards,45,0.0,0,0.0,0.0,u,0.0,DEF,NFO
516,Lewis O'Brien,50,0.0,0,0.0,0.0,u,0.0,MID,NFO
517,Andrew Omobamidele,43,0.0,0,0.0,0.0,a,0.0,DEF,NFO
518,Jonathan Panzo,40,0.0,0,0.0,0.0,u,0.0,DEF,NFO
519,Ibrahim Sangaré,44,7.4,4,1.3,0.0,i,1.27,MID,NFO
520,Matz Sels,46,20.6,42,4.7,6.3,a,1.0,GKP,NFO
521,Harry Toffolo,43,1.9,1,1.0,0.0,a,0.0,DEF,NFO
522,Hwang Ui-jo,45,0.0,0,0.0,0.0,u,0.0,FWD,NFO
523,Chris Wood,64,62.0,59,6.6,9.3,d,1.12,FWD,NFO
524,Joe Worrall,45,0.0,0,0.0,0.0,u,0.0,DEF,NFO
525,Ryan Yates,49,35.9,26,2.9,4.3,a,0.72,MID,NFO
526,James Ward-Prowse,62,7.0,6,1.2,-0.3,n,1.19,MID,NFO
527,Nikola Milenković,45,20.8,29,3.6,4.0,a,1.0,DEF,NFO
528,João Pedro Ferreira Silva,59,13.8,10,1.2,1.0,d,0.0,MID,NFO
529,Ramón Sosa,55,13.0,10,2.0,0.7,a,0.0,MID,NFO
530,Felipe Rodrigues da Silva,45,3.3,5,1.0,1.0,a,0.0,DEF,NFO
531,Aaron Ramsdale,44,21.5,17,2.4,2.3,a,1.0,GKP,SOU
532,Cameron Archer,50,30.0,23,2.6,6.0,a,0.84,FWD,SOU
533,Lesley Ugochukwu,45,4.7,4,1.3,0.0,a,1.29,MID,SOU
534,Ryan Fraser,48,3.0,1,0.2,-0.7,a,1.29,MID,SOU
535,Carlos Alcaraz Durán,49,4.3,1,1.0,0.0,u,0.0,MID,SOU
536,Samuel Amo-Ameyaw,45,2.5,1,1.0,0.0,a,0.0,MID,SOU
537,Joe Aribo,49,26.2,20,2.5,4.0,a,0.94,MID,SOU
538,Adam Armstrong,51,12.0,6,1.0,0.3,a,0.99,FWD,SOU
539,Gavin Bazunu,44,0.0,0,0.0,0.0,i,0.0,GKP,SOU
540,Jan Bednarek,40,28.6,11,1.2,1.0,a,1.01,DEF,SOU
541,Armel Bella-Kotchap,39,0.0,0,0.0,0.0,a,0.0,DEF,SOU
542,James Bree,39,1.4,1,1.0,0.3,a,0.0,DEF,SOU
543,Shea Charles,45,0.0,0,0.0,0.0,u,0.0,MID,SOU
544,Samuel Edozie,49,5.1,1,0.5,0.0,u,0.0,MID,SOU
545,Ronnie Edwards,39,0.0,0,0.0,0.0,a,0.0,DEF,SOU
546,Taylor Harwood-Bellis,41,37.1,16,1.8,1.0,a,1.06,DEF,SOU
547,Kamaldeen Sulemana,50,1.2,2,1.0,0.7,a,0.0,MID,SOU
548,Adam Lallana,50,10.0,9,1.8,0.0,a,1.05,MID,SOU
549,Juan Larios López,40,0.0,0,0.0,0.0,a,0.0,DEF,SOU
550,Mateusz Lis,40,0.0,0,0.0,0.0,u,0.0,GKP,SOU
551,Joe Lumley,40,0.0,0,0.0,0.0,a,0.0,GKP,SOU
552,Ryan Manning,43,10.9,6,2.0,2.0,a,1.19,DEF,SOU
553,Sékou Mara,50,0.0,0,0.0,0.0,u,0.0,FWD,SOU
554,Alex McCarthy,44,5.2,6,3.0,0.0,a,1.0,GKP,SOU
555,Paul Onuachu,49,4.6,3,1.0,1.0,a,0.0,FWD,SOU
556,Will Smallbone,50,11.1,6,1.5,0.3,i,1.12,MID,SOU
557,Jack Stephens,40,10.8,4,0.8,0.7,a,1.03,DEF,SOU
558,Ross Stewart,46,2.1,3,0.8,0.3,i,0.69,FWD,SOU
559,Sugawara Yukinari,45,32.7,19,2.4,2.0,a,1.15,DEF,SOU
560,Charlie Taylor,39,9.5,5,1.0,0.7,a,0.87,DEF,SOU
561,Kyle Walker-Peters,44,25.1,12,1.7,2.0,a,1.02,DEF,SOU
562,Nathan Wood-Gordon,40,0.0,0,0.0,0.0,a,0.0,DEF,SOU
563,Maxwel Cornet,48,2.2,1,0.5,0.0,a,1.27,MID,SOU
564,Flynn Downes,48,35.8,14,1.6,1.7,a,1.0,MID,SOU
565,Ben Brereton Díaz,51,15.7,9,1.5,0.0,a,0.93,MID,SOU
566,Tyler Dibling,46,29.2,20,2.2,1.0,a,1.1,MID,SOU
567,Mateus Gonçalo Espanha Fernandes,50,26.6,16,2.0,2.7,a,1.02,MID,SOU
568,Dominic Solanke-Mitchell,77,43.4,25,3.6,3.0,a,1.02,FWD,TOT
569,Ashley Phillips,40,0.0,0,0.0,0.0,u,0.0,DEF,TOT
570,Brandon Austin,40,0.0,0,0.0,0.0,a,0.0,GKP,TOT
571,Rodrigo Bentancur,50,13.6,11,1.4,1.3,a,1.14,MID,TOT
572,Lucas Bergvall,45,5.3,5,1.0,0.0,a,0.0,MID,TOT
573,Yves Bissouma,49,21.3,23,3.8,4.3,a,1.01,MID,TOT
574,Bryan Gil Salvatierra,50,0.0,0,0.0,0.0,u,0.0,MID,TOT
575,Ben Davies,43,0.0,0,0.0,0.0,a,0.0,DEF,TOT
576,Alfie Devine,45,0.0,0,0.0,0.0,u,0.0,MID,TOT
577,Radu Drăgușin,43,2.7,2,1.0,0.0,a,0.91,DEF,TOT
578,Emerson Leite de Souza Junior,45,0.0,0,0.0,0.0,u,0.0,DEF,TOT
579,Fraser Forster,44,0.0,0,0.0,0.0,a,0.0,GKP,TOT
580,Archie Gray,47,1.2,4,1.0,0.3,a,0.0,MID,TOT
581,Pierre-Emile Højbjerg,50,0.0,0,0.0,0.0,u,0.0,MID,TOT
582,Brennan Johnson,67,63.3,39,4.3,3.3,a,1.04,MID,TOT
583,Dejan Kulusevski,63,74.4,34,3.8,3.7,a,1.06,MID,TOT
584,Giovani Lo Celso,49,0.0,0,0.0,0.0,u,0.0,MID,TOT
585,James Maddison,76,84.0,45,5.0,5.3,a,1.21,MID,TOT
586,Pedro Porro,55,58.8,30,3.3,1.7,a,1.0,DEF,TOT
587,Sergio Reguilón,43,0.0,0,0.0,0.0,a,0.0,DEF,TOT
588,Richarlison de Andrade,68,1.7,3,0.8,0.3,a,0.0,FWD,TOT
589,Cristian Romero,51,43.1,32,3.6,1.7,a,1.0,DEF,TOT
590,Pape Matar Sarr,48,19.4,15,1.7,2.0,a,0.63,MID,TOT
591,Dane Scarlett,45,0.0,0,0.0,0.0,u,0.0,FWD,TOT
592,Manor Solomon,54,0.0,0,0.0,0.0,u,0.0,MID,TOT
593,Son Heung-min,99,58.0,41,6.8,2.7,d,1.04,MID,TOT
594,Djed Spence,44,1.9,2,0.7,0.0,d,0.0,DEF,TOT
595,Destiny Udogie,49,35.7,20,2.2,2.3,a,1.09,DEF,TOT
596,Micky van de Ven,47,22.1,27,3.4,1.0,d,1.01,DEF,TOT
597,Alejo Véliz,50,0.0,0,0.0,0.0,u,0.0,FWD,TOT
598,Guglielmo Vicario,50,20.1,26,2.9,2.0,a,1.0,GKP,TOT
599,Timo Werner,62,17.1,13,1.9,2.3,a,0.75,MID,TOT
600,Alfie Whiteman,40,0.0,0,0.0,0.0,a,0.0,GKP,TOT
601,Will Lankshear,45,0.0,0,0.0,0.0,a,0.0,FWD,TOT
602,Mikey Moore,45,1.0,5,1.2,1.0,a,1.1,MID,TOT
603,Wilson Odobert,53,9.2,6,2.0,0.0,i,1.12,MID,TOT
604,Aaron Wan-Bissaka,44,30.2,11,1.4,1.3,a,0.96,DEF,WHU
605,Edson Álvarez Velázquez,50,12.4,8,1.1,1.3,a,1.0,MID,WHU
606,Michail Antonio,54,28.9,34,3.8,7.3,a,1.29,FWD,WHU
607,Alphonse Areola,44,16.0,15,1.9,0.3,a,1.07,GKP,WHU
608,Jarrod Bowen,74,79.7,45,5.0,7.0,a,1.03,MID,WHU
609,Vladimír Coufal,43,3.5,9,2.2,0.0,a,0.91,DEF,WHU
610,Aaron Cresswell,40,1.8,3,0.8,0.3,a,0.0,DEF,WHU
611,George Earthy,45,0.0,0,0.0,0.0,u,0.0,MID,WHU
612,Emerson Palmieri dos Santos,44,29.3,12,1.3,1.0,a,1.19,DEF,WHU
613,Łukasz Fabiański,40,4.5,4,2.0,1.0,a,0.67,GKP,WHU
614,Wes Foderingham,44,0.0,0,0.0,0.0,a,0.0,GKP,WHU
615,Danny Ings,50,10.9,18,4.5,2.7,a,0.0,FWD,WHU
616,Max Kilman,45,29.6,20,2.2,1.3,a,1.0,DEF,WHU
617,Mohammed Kudus,62,52.8,23,2.9,3.7,s,1.09,MID,WHU
618,Luis Guilherme Lira dos Santos,48,0.0,1,1.0,0.3,a,0.0,MID,WHU
619,Lucas Tolentino Coelho de Lima,59,37.5,25,2.8,3.0,a,1.14,MID,WHU
620,Konstantinos Mavropanos,45,20.3,15,1.9,0.3,a,0.96,DEF,WHU
621,Nayef Aguerd,44,0.0,0,0.0,0.0,u,0.0,DEF,WHU
622,Tomáš Souček,50,42.2,29,3.2,1.3,a,0.96,MID,WHU
623,Kurt Zouma,44,0.0,0,0.0,0.0,u,0.0,DEF,WHU
624,Andy Irving,48,1.8,1,0.5,0.0,a,0.0,MID,WHU
625,Crysencio Summerville,57,21.8,14,1.8,3.0,a,0.42,MID,WHU
626,Guido Rodríguez,49,14.3,16,1.8,2.0,a,1.18,MID,WHU
627,Niclas Füllkrug,67,3.5,3,1.0,0.0,i,0.0,FWD,WHU
628,Jean-Clair Todibo,44,10.9,7,1.2,1.0,a,0.84,DEF,WHU
629,Kaelan Casey,40,0.0,0,0.0,0.0,a,0.0,DEF,WHU
630,Carlos Soler,50,9.4,3,0.5,0.7,a,0.46,MID,WHU
631,Sam Johnstone,44,16.6,10,2.0,0.7,d,1.0,GKP,WOL
632,Rayan Aït-Nouri,46,51.3,29,3.2,5.3,a,1.09,DEF,WOL
633,Boubacar Traoré,48,0.0,0,0.0,0.0,i,0.0,MID,WOL
634,Jean-Ricner Bellegarde,50,19.3,21,2.6,1.7,a,1.34,MID,WOL
635,Daniel Bentley,40,0.0,0,0.0,0.0,a,0.0,GKP,WOL
636,Francisco Jorge Tomás Oliveira,45,1.9,1,1.0,0.0,u,0.0,MID,WOL
637,Tawanda Chirewa,45,0.0,0,0.0,0.0,u,0.0,MID,WOL
638,Leon Chiwome,45,0.0,0,0.0,0.0,a,0.0,FWD,WOL
639,Luke Cundle,45,0.0,0,0.0,0.0,a,0.0,MID,WOL
640,Matheus Santos Carneiro Da Cunha,66,72.2,41,4.6,6.7,a,1.02,FWD,WOL
641,Craig Dawson,44,20.8,10,1.2,1.3,a,0.95,DEF,WOL
642,Matt Doherty,43,7.2,2,0.5,0.0,a,0.87,DEF,WOL
643,Tommy Doyle,48,8.9,11,1.6,2.0,a,0.45,MID,WOL
644,Fábio Silva,50,0.0,0,0.0,0.0,u,0.0,FWD,WOL
645,Nathan Fraser,45,0.0,0,0.0,0.0,u,0.0,FWD,WOL
646,Enso González,45,0.0,0,0.0,0.0,i,0.0,MID,WOL
647,Gonçalo Manuel Ganchinho Guedes,53,4.7,6,1.0,1.0,a,0.0,MID,WOL
648,Hugo Bueno López,45,0.0,0,0.0,0.0,u,0.0,DEF,WOL
649,Hwang Hee-chan,61,6.2,7,1.2,0.3,i,0.71,MID,WOL
650,Joe Hodge,45,0.0,0,0.0,0.0,u,0.0,MID,WOL
651,Ki-Jana Hoever,40,0.0,0,0.0,0.0,u,0.0,DEF,WOL
652,João Victor Gomes da Silva,49,16.6,13,1.4,1.7,a,1.08,MID,WOL
653,José Malheiro de Sá,43,11.2,5,1.2,1.3,a,1.0,GKP,WOL
654,Saša Kalajdžić,48,0.0,0,0.0,0.0,i,0.0,FWD,WOL
655,Tom King,40,0.0,0,0.0,0.0,a,0.0,GKP,WOL
656,Mario Lemina,50,35.4,27,3.0,1.7,a,1.06,MID,WOL
657,Yerson Mosquera,40,16.0,3,0.6,0.0,i,1.02,DEF,WOL
658,Nélson Cabral Semedo,45,27.0,10,1.4,2.0,a,1.05,DEF,WOL
659,Pedro Cardoso de Lima,40,0.0,0,0.0,0.0,a,0.0,DEF,WOL
660,Daniel Castelo Podence,55,0.4,2,1.0,0.0,u,0.0,MID,WOL
661,Rodrigo Martins Gomes,52,2.8,5,1.2,0.3,a,0.78,MID,WOL
662,Santiago Bueno,43,8.8,3,0.8,0.7,a,1.02,DEF,WOL
663,Pablo Sarabia,51,10.6,2,1.0,0.0,a,0.0,MID,WOL
664,Jørgen Strand Larsen,55,41.9,35,3.9,5.3,a,1.11,FWD,WOL
665,Toti António Gomes,43,13.7,4,0.6,0.0,a,1.08,DEF,WOL
666,Bastien Meupiyou,40,0.0,0,0.0,0.0,d,0.0,DEF,WOL
667,André Trindade da Costa Neto,50,10.9,8,1.1,1.0,a,1.24,MID,WOL
668,Carlos Roberto Forbs Borges,55,6.4,4,0.8,1.0,a,0.5,MID,WOL
669,Alfie Pond,40,0.0,0,0.0,0.0,a,0.0,DEF,WOL
